gene,replicate,treatment,time_point,k_on,k_off,k_syn,bf_point,bf_lower,bf_upper,bs_point,bs_lower,bs_upper,keep
ENSSSCG00000000059,3,lps,6,3.097184738786071,31.186133189513182,1.7062588036928474,,,,,,,False
ENSSSCG00000000061,1,unst,0,0.30751612297816083,86.17175495139342,36.20563712075,,,,,,,False
ENSSSCG00000000061,1,lps,2,0.3581519704081582,49.96971924290438,11.636911469247336,,,,,,,False
ENSSSCG00000000061,1,lps,4,0.5980850841015259,45.16864454566212,3.8103209417551303,,,,,,,False
ENSSSCG00000000061,1,lps,6,0.803387145816234,63.17077483564815,2.461530822705669,,,,,,,False
ENSSSCG00000000061,2,unst,0,0.4718610430282063,42.37742716225962,11.115868029743757,,,,,,,False
ENSSSCG00000000061,2,lps,2,1.4845730321529715,156.58639047901383,9.367736736171238,,,,,,,False
ENSSSCG00000000061,2,lps,4,0.001,413.7628968944773,1.0,,,,,,,False
ENSSSCG00000000061,2,lps,6,0.32237538498169277,58.55494121830011,8.066715845562012,,,,,,,False
ENSSSCG00000000061,3,unst,0,0.6123474677149029,26.07209651953719,6.140065640842703,,,,,,,False
ENSSSCG00000000061,3,lps,2,0.43126341896975007,5.585072653883084,1.1087210614453913,,,,,,,False
ENSSSCG00000000061,3,lps,4,0.33682458056597997,65.6998344008583,9.24064905647801,,,,,,,False
ENSSSCG00000000061,3,lps,6,0.6419615271453579,87.96992757331691,5.914551691475971,,,,,,,False
ENSSSCG00000000072,1,unst,0,0.3081921529802431,0.3268564332174222,1.0,,,,,,,False
ENSSSCG00000000072,1,lps,2,0.6519689297686363,0.6275706412234011,1.0,,,,,,,False
ENSSSCG00000000072,1,lps,4,2.802022292129762,273.5212611858896,50.52397549512341,,,,,,,False
ENSSSCG00000000072,1,lps,6,11.519869341356104,247.75056749415228,10.910860322939943,,,,,,,False
ENSSSCG00000000072,2,unst,0,0.3860597883885222,0.5203570688026802,1.0,,,,,,,False
ENSSSCG00000000072,2,lps,2,1.8252839517496453,277.5908304021873,69.5207130882879,,,,,,,False
ENSSSCG00000000072,2,lps,4,4.214568418309991,253.99782715691975,27.26199410921923,,,,,,,False
ENSSSCG00000000072,2,lps,6,350.2952109137848,651.3551906447218,1.4369701427009676,,,,,,,False
ENSSSCG00000000072,3,unst,0,0.6327918301861206,0.9181639381910117,1.0,,,,,,,False
ENSSSCG00000000072,3,lps,2,3.6313512564861274,320.00930883515554,44.429303521549585,,,,,,,False
ENSSSCG00000000072,3,lps,4,2.6135919816992503,429.8468337000302,85.6734083557019,,,,,,,False
ENSSSCG00000000072,3,lps,6,58.04971594985677,351.1699000542017,3.1693012473268714,,,,,,,False
ENSSSCG00000000075,1,unst,0,0.4914724028388746,544.7841443305459,1.0,,,,,,,False
ENSSSCG00000000075,1,lps,2,0.001,360.9250608813482,1.0,,,,,,,False
ENSSSCG00000000075,1,lps,4,0.4316667330140217,419.52694385723487,1.0,,,,,,,False
ENSSSCG00000000075,1,lps,6,0.21730638899968605,420.919085094504,1.0,,,,,,,False
ENSSSCG00000000075,2,unst,0,0.001,386.32953535626245,1.0,,,,,,,False
